Month,ResourceID,Cloud,Service,Region,InstanceSize,AvgCPUPercent,AvgMemPercent,OnDemandCost,DiscountedCost
2025-02,az-0027,Azure,Cache,southeastasia,xlarge,41.1,15.9,142.87,97.13
2025-03,az-0027,Azure,Cache,southeastasia,xlarge,37.4,7.2,147.18,92.82
2025-04,az-0027,Azure,Cache,southeastasia,xlarge,33.5,10.0,152.31,87.69
2025-05,az-0027,Azure,Cache,southeastasia,xlarge,30.1,9.9,131.9,108.1
2025-06,az-0027,Azure,Cache,southeastasia,xlarge,34.1,3.0,138.21,101.79
2025-07,az-0027,Azure,Cache,southeastasia,xlarge,28.3,5.8,129.12,110.88
2025-08,az-0027,Azure,Cache,southeastasia,xlarge,28.1,10.4,127.84,112.16
2024-09,az-0028,Azure,Compute/VM,eastus,large,29.2,44.4,122.07,77.93
2024-10,az-0028,Azure,Compute/VM,eastus,large,32.5,46.1,101.4,98.6
2024-11,az-0028,Azure,Compute/VM,eastus,large,28.2,40.3,114.15,85.85
2024-12,az-0028,Azure,Compute/VM,eastus,large,31.8,41.6,128.17,71.83
2025-01,az-0028,Azure,Compute/VM,eastus,large,33.9,45.1,111.32,88.68
2025-02,az-0028,Azure,Compute/VM,eastus,large,28.0,42.7,106.8,93.2
2025-03,az-0028,Azure,Compute/VM,eastus,large,27.7,41.9,118.05,81.95
2025-04,az-0028,Azure,Compute/VM,eastus,large,32.2,40.7,107.41,92.59
2025-05,az-0028,Azure,Compute/VM,eastus,large,24.4,36.6,138.32,61.68
2025-06,az-0028,Azure,Compute/VM,eastus,large,26.2,36.3,119.54,80.46
2025-07,az-0028,Azure,Compute/VM,eastus,large,30.9,42.8,126.74,73.26
2025-08,az-0028,Azure,Compute/VM,eastus,large,28.1,39.6,107.14,92.86
2024-09,aw-0029,AWS,Cache,us-east-1,nano,23.1,19.7,25.41,14.59
2024-10,aw-0029,AWS,Cache,us-east-1,nano,21.5,30.1,20.44,19.56
2024-11,aw-0029,AWS,Cache,us-east-1,nano,24.4,17.4,23.68,16.32
2024-12,aw-0029,AWS,Cache,us-east-1,nano,27.8,24.8,18.28,21.72
2025-01,aw-0029,AWS,Cache,us-east-1,nano,25.5,17.5,21.73,18.27
2025-02,aw-0029,AWS,Cache,us-east-1,nano,27.2,24.7,19.92,20.08
2025-03,aw-0029,AWS,Cache,us-east-1,nano,21.7,15.9,22.68,17.32
2025-04,aw-0029,AWS,Cache,us-east-1,nano,24.4,25.8,18.77,21.23
2025-05,aw-0029,AWS,Cache,us-east-1,nano,27.4,25.9,24.54,15.46
2025-06,aw-0029,AWS,Cache,us-east-1,nano,20.0,20.3,27.86,12.14
2025-07,aw-0029,AWS,Cache,us-east-1,nano,20.8,27.3,24.27,15.73
2025-08,aw-0029,AWS,Cache,us-east-1,nano,18.0,20.9,22.17,17.83
2024-09,az-0030,Azure,Compute/VM,southeastasia,nano,25.4,24.7,18.89,21.11
2024-10,az-0030,Azure,Compute/VM,southeastasia,nano,31.6,31.4,21.47,18.53
2024-11,az-0030,Azure,Compute/VM,southeastasia,nano,29.3,17.5,23.24,16.76
2024-12,az-0030,Azure,Compute/VM,southeastasia,nano,26.8,26.8,27.14,12.86
2025-01,az-0030,Azure,Compute/VM,southeastasia,nano,26.7,27.5,22.46,17.54
2025-02,az-0030,Azure,Compute/VM,southeastasia,nano,26.2,18.3,23.5,16.5
2025-03,az-0030,Azure,Compute/VM,southeastasia,nano,27.3,26.6,21.19,18.81
2025-04,az-0030,Azure,Compute/VM,southeastasia,nano,31.7,25.0,21.29,18.71
2025-05,az-0030,Azure,Compute/VM,southeastasia,nano,26.0,28.2,18.27,21.73
2025-06,az-0030,Azure,Compute/VM,southeastasia,nano,24.5,21.7,22.13,17.87
2025-07,az-0030,Azure,Compute/VM,southeastasia,nano,31.6,22.4,21.15,18.85
2025-08,az-0030,Azure,Compute/VM,southeastasia,nano,27.0,23.6,22.43,17.57
2024-09,gc-0031,GCP,Storage,us-central1,small,8.6,37.0,60.97,59.03
2024-10,gc-0031,GCP,Storage,us-central1,small,6.0,37.3,57.25,62.75
2024-11,gc-0031,GCP,Storage,us-central1,small,6.0,31.6,67.16,52.84
2024-12,gc-0031,GCP,Storage,us-central1,small,4.3,32.6,73.31,46.69
2025-01,gc-0031,GCP,Storage,us-central1,small,3.5,32.0,65.11,54.89
2025-02,gc-0031,GCP,Storage,us-central1,small,7.1,29.7,55.12,64.88
2025-03,gc-0031,GCP,Storage,us-central1,small,5.5,30.2,63.14,56.86
2025-04,gc-0031,GCP,Storage,us-central1,small,4.3,30.5,65.86,54.14
2025-05,gc-0031,GCP,Storage,us-central1,small,7.3,29.1,77.13,42.87
2025-06,gc-0031,GCP,Storage,us-central1,small,8.7,32.9,63.47,56.53
2025-07,gc-0031,GCP,Storage,us-central1,small,8.3,27.5,53.75,66.25
2025-08,gc-0031,GCP,Storage,us-central1,small,7.5,27.7,66.5,53.5
2024-09,az-0032,Azure,Storage,eastus,2xlarge,30.1,37.1,184.21,95.79
2024-10,az-0032,Azure,Storage,eastus,2xlarge,28.3,36.8,153.37,126.63
2024-11,az-0032,Azure,Storage,eastus,2xlarge,30.9,30.6,166.24,113.76
2024-12,az-0032,Azure,Storage,eastus,2xlarge,27.5,39.3,163.7,116.3
2025-01,az-0032,Azure,Storage,eastus,2xlarge,30.9,45.7,117.63,162.37
2025-02,az-0032,Azure,Storage,eastus,2xlarge,31.3,35.2,146.94,133.06
2025-03,az-0032,Azure,Storage,eastus,2xlarge,33.6,35.6,135.19,144.81
2025-04,az-0032,Azure,Storage,eastus,2xlarge,33.3,36.3,136.71,143.29
2025-05,az-0032,Azure,Storage,eastus,2xlarge,30.9,32.7,161.38,118.62
2025-06,az-0032,Azure,Storage,eastus,2xlarge,31.5,37.2,138.89,141.11
2025-07,az-0032,Azure,Storage,eastus,2xlarge,29.8,29.6,157.58,122.42
2025-08,az-0032,Azure,Storage,eastus,2xlarge,29.1,34.4,155.72,124.28
2024-09,gc-0033,GCP,Cache,asia-south1,small,30.5,6.9,58.54,61.46
2024-10,gc-0033,GCP,Cache,asia-south1,small,34.6,3.0,68.06,51.94
2024-11,gc-0033,GCP,Cache,asia-south1,small,29.6,9.0,64.32,55.68
2024-12,gc-0033,GCP,Cache,asia-south1,small,29.6,11.1,76.39,43.61
2025-01,gc-0033,GCP,Cache,asia-south1,small,26.1,6.6,67.22,52.78
2025-02,gc-0033,GCP,Cache,asia-south1,small,29.5,3.9,63.06,56.94
2025-03,gc-0033,GCP,Cache,asia-south1,small,27.5,9.8,60.93,59.07
2025-04,gc-0033,GCP,Cache,asia-south1,small,32.3,4.4,71.94,48.06
2025-05,gc-0033,GCP,Cache,asia-south1,small,36.6,5.0,77.52,42.48
2025-06,gc-0033,GCP,Cache,asia-south1,small,28.8,4.1,72.98,47.02
2025-07,gc-0033,GCP,Cache,asia-south1,small,28.3,11.3,61.31,58.69
2025-08,gc-0033,GCP,Cache,asia-south1,small,26.8,6.5,66.72,53.28
2024-09,aw-0034,AWS,Database,ap-south-1,nano,40.0,27.9,18.76,21.24
2024-10,aw-0034,AWS,Database,ap-south-1,nano,38.6,23.4,24.04,15.96
2024-11,aw-0034,AWS,Database,ap-south-1,nano,44.2,21.2,18.39,21.61
2024-12,aw-0034,AWS,Database,ap-south-1,nano,43.0,30.0,17.21,22.79
2025-01,aw-0034,AWS,Database,ap-south-1,nano,39.1,28.1,18.14,21.86
2025-02,aw-0034,AWS,Database,ap-south-1,nano,39.9,16.6,20.48,19.52
2025-03,aw-0034,AWS,Database,ap-south-1,nano,37.7,26.0,24.53,15.47
2025-04,aw-0034,AWS,Database,ap-south-1,nano,42.1,28.9,24.89,15.11
2025-05,aw-0034,AWS,Database,ap-south-1,nano,33.8,21.5,21.01,18.99
2025-06,aw-0034,AWS,Database,ap-south-1,nano,41.6,27.8,26.22,13.78
2025-07,aw-0034,AWS,Database,ap-south-1,nano,30.6,18.1,24.13,15.87
2025-08,aw-0034,AWS,Database,ap-south-1,nano,32.3,16.3,24.76,15.24
2024-09,gc-0035,GCP,Database,europe-west1,xlarge,22.9,29.4,143.44,96.56
2024-10,gc-0035,GCP,Database,europe-west1,xlarge,25.3,34.1,158.59,81.41
2024-11,gc-0035,GCP,Database,europe-west1,xlarge,29.7,29.6,163.24,76.76
2024-12,gc-0035,GCP,Database,europe-west1,xlarge,25.0,34.7,139.09,100.91
2025-01,gc-0035,GCP,Database,europe-west1,xlarge,21.2,28.6,115.51,124.49
2025-02,gc-0035,GCP,Database,europe-west1,xlarge,27.9,33.1,142.88,97.12
2025-03,gc-0035,GCP,Database,europe-west1,xlarge,23.4,33.8,146.31,93.69
2025-04,gc-0035,GCP,Database,europe-west1,xlarge,20.0,24.0,134.91,105.09
2025-05,gc-0035,GCP,Database,europe-west1,xlarge,28.3,31.6,136.93,103.07
2025-06,gc-0035,GCP,Database,europe-west1,xlarge,20.9,28.3,151.83,88.17
2025-07,gc-0035,GCP,Database,europe-west1,xlarge,26.9,34.6,125.29,114.71
2025-08,gc-0035,GCP,Database,europe-west1,xlarge,21.7,28.0,105.66,134.34
2024-09,aw-0036,AWS,Compute/VM,us-east-1,2xlarge,23.6,17.4,167.08,112.92
2024-10,aw-0036,AWS,Compute/VM,us-east-1,2xlarge,24.0,8.4,175.96,104.04
2024-11,aw-0036,AWS,Compute/VM,us-east-1,2xlarge,21.3,15.4,158.97,121.03
2024-12,aw-0036,AWS,Compute/VM,us-east-1,2xlarge,23.4,7.7,135.26,144.74
2025-01,aw-0036,AWS,Compute/VM,us-east-1,2xlarge,27.5,12.6,168.02,111.98
2025-02,aw-0036,AWS,Compute/VM,us-east-1,2xlarge,30.4,19.8,179.58,100.42
2025-03,aw-0036,AWS,Compute/VM,us-east-1,2xlarge,15.5,17.6,134.3,145.7
2025-04,aw-0036,AWS,Compute/VM,us-east-1,2xlarge,22.6,11.3,164.74,115.26
2025-05,aw-0036,AWS,Compute/VM,us-east-1,2xlarge,27.0,17.4,161.8,118.2
2025-06,aw-0036,AWS,Compute/VM,us-east-1,2xlarge,19.3,9.9,147.86,132.14
2025-07,aw-0036,AWS,Compute/VM,us-east-1,2xlarge,26.6,17.1,173.71,106.29
2025-08,aw-0036,AWS,Compute/VM,us-east-1,2xlarge,19.3,16.6,162.57,117.43
2024-09,gc-0037,GCP,Storage,europe-west1,micro,17.1,37.0,47.87,32.13
2024-10,gc-0037,GCP,Storage,europe-west1,micro,20.4,38.2,52.27,27.73
2024-11,gc-0037,GCP,Storage,europe-west1,micro,13.0,31.8,34.7,45.3
2024-12,gc-0037,GCP,Storage,europe-west1,micro,17.0,30.8,44.18,35.82
2025-01,gc-0037,GCP,Storage,europe-west1,micro,19.8,33.5,50.82,29.18
2025-02,gc-0037,GCP,Storage,europe-west1,micro,13.3,32.1,43.33,36.67
2025-03,gc-0037,GCP,Storage,europe-west1,micro,11.6,28.5,52.1,27.9
2025-04,gc-0037,GCP,Storage,europe-west1,micro,19.6,20.6,42.52,37.48
2025-05,gc-0037,GCP,Storage,europe-west1,micro,19.2,27.2,48.73,31.27
2025-06,gc-0037,GCP,Storage,europe-west1,micro,16.2,29.2,45.16,34.84
2025-07,gc-0037,GCP,Storage,europe-west1,micro,12.6,31.0,48.8,31.2
2025-08,gc-0037,GCP,Storage,europe-west1,micro,14.2,23.0,42.4,37.6
2024-09,gc-0038,GCP,Cache,asia-south1,small,36.6,24.3,66.27,53.73
2024-10,gc-0038,GCP,Cache,asia-south1,small,41.1,19.8,66.6,53.4
2024-11,gc-0038,GCP,Cache,asia-south1,small,42.3,21.5,81.34,38.66
2024-12,gc-0038,GCP,Cache,asia-south1,small,41.3,24.8,73.75,46.25
2025-01,gc-0038,GCP,Cache,asia-south1,small,33.7,18.2,61.16,58.84
2025-02,gc-0038,GCP,Cache,asia-south1,small,44.1,22.5,72.75,47.25
2025-03,gc-0038,GCP,Cache,asia-south1,small,46.4,17.4,75.06,44.94
2025-04,gc-0038,GCP,Cache,asia-south1,small,38.4,17.2,79.14,40.86
2025-05,gc-0038,GCP,Cache,asia-south1,small,38.2,22.6,60.07,59.93
2025-06,gc-0038,GCP,Cache,asia-south1,small,34.7,23.3,60.96,59.04
2025-07,gc-0038,GCP,Cache,asia-south1,small,37.6,25.5,71.98,48.02
2025-08,gc-0038,GCP,Cache,asia-south1,small,40.1,17.4,70.63,49.37
2024-09,aw-0039,AWS,Cache,us-east-1,xlarge,12.3,46.7,131.53,108.47
2024-10,aw-0039,AWS,Cache,us-east-1,xlarge,18.7,44.2,132.66,107.34
2024-11,aw-0039,AWS,Cache,us-east-1,xlarge,22.3,40.2,147.81,92.19
2024-12,aw-0039,AWS,Cache,us-east-1,xlarge,28.1,36.9,136.05,103.95
2025-01,aw-0039,AWS,Cache,us-east-1,xlarge,24.9,40.0,105.72,134.28
2025-02,aw-0039,AWS,Cache,us-east-1,xlarge,25.5,43.7,154.88,85.12
2025-03,aw-0039,AWS,Cache,us-east-1,xlarge,24.7,43.0,148.36,91.64
2025-04,aw-0039,AWS,Cache,us-east-1,xlarge,19.0,46.4,141.87,98.13
2025-05,aw-0039,AWS,Cache,us-east-1,xlarge,21.8,35.1,161.68,78.32
2025-06,aw-0039,AWS,Cache,us-east-1,xlarge,27.8,35.0,147.19,92.81
2025-07,aw-0039,AWS,Cache,us-east-1,xlarge,23.5,29.1,128.27,111.73
2025-08,aw-0039,AWS,Cache,us-east-1,xlarge,22.5,29.2,152.72,87.28
2024-09,aw-0040,AWS,Storage,ap-south-1,nano,17.4,32.1,19.45,20.55
2024-10,aw-0040,AWS,Storage,ap-south-1,nano,26.4,34.7,24.32,15.68
2024-11,aw-0040,AWS,Storage,ap-south-1,nano,20.5,32.6,26.39,13.61
2024-12,aw-0040,AWS,Storage,ap-south-1,nano,27.6,38.4,21.49,18.51
2025-01,aw-0040,AWS,Storage,ap-south-1,nano,21.5,35.3,22.1,17.9
2025-02,aw-0040,AWS,Storage,ap-south-1,nano,22.5,27.1,25.52,14.48
2025-03,aw-0040,AWS,Storage,ap-south-1,nano,23.6,29.7,23.36,16.64
2025-04,aw-0040,AWS,Storage,ap-south-1,nano,20.8,28.2,18.42,21.58
2025-05,aw-0040,AWS,Storage,ap-south-1,nano,24.9,34.8,18.58,21.42
2025-06,aw-0040,AWS,Storage,ap-south-1,nano,16.5,30.9,22.84,17.16
2025-07,aw-0040,AWS,Storage,ap-south-1,nano,21.0,36.6,25.31,14.69
2025-08,aw-0040,AWS,Storage,ap-south-1,nano,21.1,29.9,24.54,15.46
2024-09,gc-0041,GCP,Database,asia-south1,xlarge,19.6,36.6,150.78,89.22
2024-10,gc-0041,GCP,Database,asia-south1,xlarge,28.3,43.9,117.58,122.42
2024-11,gc-0041,GCP,Database,asia-south1,xlarge,23.5,48.2,149.4,90.6
2024-12,gc-0041,GCP,Database,asia-south1,xlarge,26.5,43.1,142.61,97.39
2025-01,gc-0041,GCP,Database,asia-south1,xlarge,29.0,45.5,157.64,82.36
2025-02,gc-0041,GCP,Database,asia-south1,xlarge,28.5,42.1,154.05,85.95
2025-03,gc-0041,GCP,Database,asia-south1,xlarge,24.2,44.6,136.14,103.86
2025-04,gc-0041,GCP,Database,asia-south1,xlarge,26.1,39.3,120.45,119.55
2025-05,gc-0041,GCP,Database,asia-south1,xlarge,26.8,42.6,133.87,106.13
2025-06,gc-0041,GCP,Database,asia-south1,xlarge,22.8,47.3,149.69,90.31
2025-07,gc-0041,GCP,Database,asia-south1,xlarge,21.1,39.8,127.56,112.44
2025-08,gc-0041,GCP,Database,asia-south1,xlarge,21.5,38.1,143.38,96.62
2024-09,aw-0042,AWS,Cache,ap-south-1,2xlarge,24.7,40.3,194.59,85.41
2024-10,aw-0042,AWS,Cache,ap-south-1,2xlarge,23.7,48.0,148.98,131.02
2024-11,aw-0042,AWS,Cache,ap-south-1,2xlarge,25.6,53.0,152.65,127.35
2024-12,aw-0042,AWS,Cache,ap-south-1,2xlarge,30.0,46.2,171.76,108.24
2025-01,aw-0042,AWS,Cache,ap-south-1,2xlarge,32.5,48.9,159.82,120.18
2025-02,aw-0042,AWS,Cache,ap-south-1,2xlarge,27.6,41.1,161.62,118.38
2025-03,aw-0042,AWS,Cache,ap-south-1,2xlarge,28.7,39.1,127.66,152.34
2025-04,aw-0042,AWS,Cache,ap-south-1,2xlarge,24.6,40.2,189.74,90.26
2025-05,aw-0042,AWS,Cache,ap-south-1,2xlarge,24.7,43.0,165.66,114.34
2025-06,aw-0042,AWS,Cache,ap-south-1,2xlarge,26.6,37.6,155.18,124.82
2025-07,aw-0042,AWS,Cache,ap-south-1,2xlarge,19.6,34.2,156.31,123.69
2025-08,aw-0042,AWS,Cache,ap-south-1,2xlarge,24.1,32.0,155.21,124.79
2024-09,gc-0043,GCP,Storage,europe-west1,medium,20.7,54.8,94.73,65.27
2024-10,gc-0043,GCP,Storage,europe-west1,medium,26.3,56.1,87.87,72.13
2024-11,gc-0043,GCP,Storage,europe-west1,medium,26.8,54.4,109.36,50.64
2024-12,gc-0043,GCP,Storage,europe-west1,medium,24.3,52.2,79.89,80.11
2025-01,gc-0043,GCP,Storage,europe-west1,medium,28.7,46.2,95.9,64.1
2025-02,gc-0043,GCP,Storage,europe-west1,medium,24.2,53.1,85.91,74.09
2025-03,gc-0043,GCP,Storage,europe-west1,medium,33.4,48.5,83.7,76.3
2025-04,gc-0043,GCP,Storage,europe-west1,medium,29.7,54.6,95.29,64.71
2025-05,gc-0043,GCP,Storage,europe-west1,medium,25.9,44.3,95.17,64.83
2025-06,gc-0043,GCP,Storage,europe-west1,medium,27.7,48.7,74.15,85.85
2025-07,gc-0043,GCP,Storage,europe-west1,medium,23.6,50.5,79.31,80.69
2025-08,gc-0043,GCP,Storage,europe-west1,medium,20.8,40.0,93.56,66.44
2024-09,aw-0044,AWS,Database,eu-west-1,2xlarge,27.7,24.9,151.79,128.21
2024-10,aw-0044,AWS,Database,eu-west-1,2xlarge,29.3,15.1,153.22,126.78
2024-11,aw-0044,AWS,Database,eu-west-1,2xlarge,19.6,27.2,147.51,132.49
2024-12,aw-0044,AWS,Database,eu-west-1,2xlarge,28.9,28.7,156.13,123.87
2025-01,aw-0044,AWS,Database,eu-west-1,2xlarge,27.5,28.0,138.79,141.21
2025-02,aw-0044,AWS,Database,eu-west-1,2xlarge,24.6,26.4,178.17,101.83
2025-03,aw-0044,AWS,Database,eu-west-1,2xlarge,30.7,26.7,155.65,124.35
2025-04,aw-0044,AWS,Database,eu-west-1,2xlarge,22.7,20.0,146.16,133.84
2025-05,aw-0044,AWS,Database,eu-west-1,2xlarge,28.7,20.8,137.5,142.5
2025-06,aw-0044,AWS,Database,eu-west-1,2xlarge,26.3,21.4,162.96,117.04
2025-07,aw-0044,AWS,Database,eu-west-1,2xlarge,21.7,23.8,177.66,102.34
2025-08,aw-0044,AWS,Database,eu-west-1,2xlarge,15.6,19.8,138.16,141.84
2024-09,gc-0045,GCP,Database,europe-west1,large,36.3,8.6,131.46,68.54
2024-10,gc-0045,GCP,Database,europe-west1,large,33.2,6.8,97.4,102.6
2024-11,gc-0045,GCP,Database,europe-west1,large,31.7,10.2,111.56,88.44
2024-12,gc-0045,GCP,Database,europe-west1,large,37.8,16.2,115.9,84.1
2025-01,gc-0045,GCP,Database,europe-west1,large,37.3,7.1,103.57,96.43
2025-02,gc-0045,GCP,Database,europe-west1,large,41.7,13.2,132.29,67.71
2025-03,gc-0045,GCP,Database,europe-west1,large,33.6,10.9,133.12,66.88
2025-04,gc-0045,GCP,Database,europe-west1,large,36.9,14.4,128.87,71.13
2025-05,gc-0045,GCP,Database,europe-west1,large,33.0,11.9,118.66,81.34
2025-06,gc-0045,GCP,Database,europe-west1,large,32.4,9.3,124.18,75.82
2025-07,gc-0045,GCP,Database,europe-west1,large,30.9,11.8,136.73,63.27
2025-08,gc-0045,GCP,Database,europe-west1,large,37.1,12.2,119.7,80.3
2024-09,aw-0046,AWS,Cache,us-west-2,large,5.4,24.5,119.21,80.79
2024-10,aw-0046,AWS,Cache,us-west-2,large,13.9,27.8,123.15,76.85
2024-11,aw-0046,AWS,Cache,us-west-2,large,12.3,25.7,120.36,79.64
2024-12,aw-0046,AWS,Cache,us-west-2,large,9.3,28.7,111.17,88.83
2025-01,aw-0046,AWS,Cache,us-west-2,large,11.0,26.2,117.09,82.91
2025-02,aw-0046,AWS,Cache,us-west-2,large,15.0,30.4,106.44,93.56
2025-03,aw-0046,AWS,Cache,us-west-2,large,13.0,25.9,95.32,104.68
2025-04,aw-0046,AWS,Cache,us-west-2,large,12.3,20.0,133.02,66.98
2025-05,aw-0046,AWS,Cache,us-west-2,large,11.4,25.1,116.26,83.74
2025-06,aw-0046,AWS,Cache,us-west-2,large,7.8,19.7,119.83,80.17
2025-07,aw-0046,AWS,Cache,us-west-2,large,7.1,24.2,123.96,76.04
2025-08,aw-0046,AWS,Cache,us-west-2,large,4.1,22.9,94.18,105.82
2024-09,az-0047,Azure,Compute/VM,westeurope,large,2.0,12.8,87.16,112.84
2024-10,az-0047,Azure,Compute/VM,westeurope,large,2.7,8.9,99.33,100.67
2024-11,az-0047,Azure,Compute/VM,westeurope,large,2.0,8.1,103.41,96.59
2024-12,az-0047,Azure,Compute/VM,westeurope,large,3.2,11.8,92.16,107.84
2025-01,az-0047,Azure,Compute/VM,westeurope,large,2.4,7.8,101.72,98.28
2025-02,az-0047,Azure,Compute/VM,westeurope,large,9.5,13.5,125.0,75.0
2025-03,az-0047,Azure,Compute/VM,westeurope,large,2.1,6.7,106.71,93.29
2025-04,az-0047,Azure,Compute/VM,westeurope,large,5.4,14.9,109.78,90.22
2025-05,az-0047,Azure,Compute/VM,westeurope,large,2.7,10.1,98.33,101.67
2025-06,az-0047,Azure,Compute/VM,westeurope,large,3.4,9.5,127.73,72.27
2025-07,az-0047,Azure,Compute/VM,westeurope,large,3.6,6.5,119.83,80.17
2025-08,az-0047,Azure,Compute/VM,westeurope,large,6.2,13.0,101.36,98.64
2024-09,aw-0048,AWS,Database,eu-west-1,small,10.3,25.1,66.36,53.64
2024-10,aw-0048,AWS,Database,eu-west-1,small,3.3,17.0,62.75,57.25
2024-11,aw-0048,AWS,Database,eu-west-1,small,3.8,19.9,67.79,52.21
2024-12,aw-0048,AWS,Database,eu-west-1,small,10.4,22.0,72.75,47.25
2025-01,aw-0048,AWS,Database,eu-west-1,small,8.1,14.7,63.46,56.54
2025-02,aw-0048,AWS,Database,eu-west-1,small,8.2,22.6,56.87,63.13
2025-03,aw-0048,AWS,Database,eu-west-1,small,6.7,19.2,55.86,64.14
2025-04,aw-0048,AWS,Database,eu-west-1,small,6.1,20.5,78.07,41.93
2025-05,aw-0048,AWS,Database,eu-west-1,small,6.2,25.8,60.08,59.92
2025-06,aw-0048,AWS,Database,eu-west-1,small,4.7,20.7,62.43,57.57
2025-07,aw-0048,AWS,Database,eu-west-1,small,6.7,12.5,80.03,39.97
2025-08,aw-0048,AWS,Database,eu-west-1,small,6.4,19.1,66.59,53.41
2024-09,az-0049,Azure,Compute/VM,eastus,micro,37.3,33.8,49.11,30.89
2024-10,az-0049,Azure,Compute/VM,eastus,micro,34.5,23.4,39.16,40.84
2024-11,az-0049,Azure,Compute/VM,eastus,micro,29.0,29.7,38.09,41.91
2024-12,az-0049,Azure,Compute/VM,eastus,micro,38.6,25.7,43.41,36.59
2025-01,az-0049,Azure,Compute/VM,eastus,micro,32.8,24.9,46.85,33.15
2025-02,az-0049,Azure,Compute/VM,eastus,micro,30.6,28.7,48.66,31.34
2025-03,az-0049,Azure,Compute/VM,eastus,micro,30.7,26.8,39.74,40.26
2025-04,az-0049,Azure,Compute/VM,eastus,micro,38.3,23.8,46.56,33.44
2025-05,az-0049,Azure,Compute/VM,eastus,micro,34.1,21.6,44.31,35.69
2025-06,az-0049,Azure,Compute/VM,eastus,micro,27.9,22.9,37.64,42.36
2025-07,az-0049,Azure,Compute/VM,eastus,micro,25.1,25.4,49.75,30.25
2025-08,az-0049,Azure,Compute/VM,eastus,micro,28.9,11.1,41.7,38.3
2024-09,gc-0050,GCP,Database,us-central1,micro,26.1,35.6,44.03,35.97
2024-10,gc-0050,GCP,Database,us-central1,micro,18.0,33.1,53.7,26.3
2024-11,gc-0050,GCP,Database,us-central1,micro,15.8,32.4,49.15,30.85
2024-12,gc-0050,GCP,Database,us-central1,micro,22.1,31.6,50.82,29.18
2025-01,gc-0050,GCP,Database,us-central1,micro,21.3,24.3,42.38,37.62
2025-02,gc-0050,GCP,Database,us-central1,micro,22.2,27.4,49.24,30.76
2025-03,gc-0050,GCP,Database,us-central1,micro,14.2,22.8,53.29,26.71
2025-04,gc-0050,GCP,Database,us-central1,micro,21.8,33.3,48.35,31.65
2025-05,gc-0050,GCP,Database,us-central1,micro,17.6,25.4,47.93,32.07
2025-06,gc-0050,GCP,Database,us-central1,micro,22.2,20.5,47.19,32.81
2025-07,gc-0050,GCP,Database,us-central1,micro,16.4,26.2,38.63,41.37
2025-08,gc-0050,GCP,Database,us-central1,micro,14.7,26.8,51.95,28.05
2024-09,az-0051,Azure,Database,eastus,large,19.5,36.2,86.5,113.5
2024-10,az-0051,Azure,Database,eastus,large,20.0,39.4,102.75,97.25
2024-11,az-0051,Azure,Database,eastus,large,22.4,29.7,114.93,85.07
2024-12,az-0051,Azure,Database,eastus,large,24.4,36.8,132.74,67.26
2025-01,az-0051,Azure,Database,eastus,large,12.3,29.4,129.31,70.69
2025-02,az-0051,Azure,Database,eastus,large,25.3,35.2,117.03,82.97
2025-03,az-0051,Azure,Database,eastus,large,26.0,32.8,122.85,77.15
2025-04,az-0051,Azure,Database,eastus,large,21.7,28.9,99.69,100.31
2025-05,az-0051,Azure,Database,eastus,large,25.8,33.2,105.22,94.78
2025-06,az-0051,Azure,Database,eastus,large,23.5,28.6,125.55,74.45
2025-07,az-0051,Azure,Database,eastus,large,18.3,24.2,100.08,99.92
2025-08,az-0051,Azure,Database,eastus,large,19.2,24.7,105.53,94.47
2024-09,az-0052,Azure,Compute/VM,westeurope,large,25.1,25.6,95.67,104.33
2024-10,az-0052,Azure,Compute/VM,westeurope,large,19.5,26.4,112.46,87.54
2024-11,az-0052,Azure,Compute/VM,westeurope,large,23.5,24.9,120.96,79.04
2024-12,az-0052,Azure,Compute/VM,westeurope,large,23.3,22.8,109.46,90.54
2025-01,az-0052,Azure,Compute/VM,westeurope,large,22.3,17.7,100.88,99.12
2025-02,az-0052,Azure,Compute/VM,westeurope,large,20.5,17.4,109.57,90.43
2025-03,az-0052,Azure,Compute/VM,westeurope,large,20.2,25.8,110.65,89.35
2025-04,az-0052,Azure,Compute/VM,westeurope,large,19.7,30.0,123.92,76.08
2025-05,az-0052,Azure,Compute/VM,westeurope,large,20.7,17.6,117.61,82.39
2025-06,az-0052,Azure,Compute/VM,westeurope,large,19.5,23.1,100.51,99.49
2025-07,az-0052,Azure,Compute/VM,westeurope,large,19.8,26.9,135.81,64.19
2025-08,az-0052,Azure,Compute/VM,westeurope,large,12.8,19.6,119.11,80.89
2024-09,gc-0053,GCP,Database,us-west1,2xlarge,23.7,3.0,167.99,112.01
2024-10,gc-0053,GCP,Database,us-west1,2xlarge,17.4,13.4,128.75,151.25
2024-11,gc-0053,GCP,Database,us-west1,2xlarge,23.4,4.7,141.42,138.58
2024-12,gc-0053,GCP,Database,us-west1,2xlarge,24.3,4.4,167.31,112.69
2025-01,gc-0053,GCP,Database,us-west1,2xlarge,25.4,3.0,178.82,101.18
2025-02,gc-0053,GCP,Database,us-west1,2xlarge,23.8,6.3,149.32,130.68
2025-03,gc-0053,GCP,Database,us-west1,2xlarge,23.2,3.0,119.08,160.92
2025-04,gc-0053,GCP,Database,us-west1,2xlarge,26.2,4.6,133.75,146.25
