EmployeeID,DeviceID,Location,Department,Vendor,Product,DeploymentType,LicenseType,Edition,ProductVersion,EntitledLicenses,ActualUsage,LastUsedDays,IsEOL,KnownVulns,DaysSincePatch,CostPerLicense,ContractEndDate
194,DEV-00194,Singapore,Operations,SQL Server,SQL 2019,On-Prem,Perpetual,Enterprise,15.0.43,1,0,90,0,0,7,300,2026-08-07
195,DEV-00195,Singapore,Sales,Oracle DB,Oracle 19c,Cloud,Subscription,Enterprise,19.13,3,3,0,0,0,30,500,2026-07-23
196,DEV-00196,Germany,Finance,Zoom,Zoom Meetings,On-Prem,Perpetual,Basic,5.16,3,1,30,0,0,30,12,2026-03-08
197,DEV-00197,UK,Finance,Microsoft 365,Word,Cloud,Subscription,E3,16.1,1,0,60,0,0,15,15,2026-07-09
198,DEV-00198,Singapore,Sales,Microsoft 365,Word,On-Prem,Subscription,Basic,16.2,5,3,60,1,1,30,15,2026-04-26
199,DEV-00199,Germany,Finance,Salesforce,CRM Cloud,On-Prem,Perpetual,Enterprise,Summer'25,2,1,0,0,0,30,120,2025-10-29
200,DEV-00200,US,Sales,Oracle DB,Oracle 21c,Cloud,Subscription,Standard,21.4,3,3,0,0,0,15,500,2026-01-05
201,DEV-00201,Germany,Finance,Adobe CC,Illustrator,On-Prem,Subscription,All Apps,28.0,3,3,0,0,0,15,25,2026-08-26
202,DEV-00202,Singapore,HR,Oracle DB,Oracle 21c,On-Prem,Subscription,Enterprise,21.3,4,2,7,0,0,90,500,2026-08-17
203,DEV-00203,Germany,Marketing,Oracle DB,Oracle 21c,Cloud,Subscription,Enterprise,21.3,5,4,30,0,0,60,500,2026-07-05
204,DEV-00204,India,Support,Salesforce,CRM Cloud,Cloud,Subscription,Professional,Spring'25,4,2,15,0,0,30,120,2025-12-14
205,DEV-00205,Germany,Sales,Microsoft 365,Teams,Cloud,Perpetual,E5,1.8,5,5,30,0,0,15,15,2025-10-15
206,DEV-00206,UK,Finance,Microsoft 365,Excel,Cloud,SaaS,Basic,16.2,4,2,0,0,0,15,15,2026-05-05
207,DEV-00207,India,IT,Microsoft 365,PowerPoint,On-Prem,Perpetual,Standard,16.1,3,1,30,0,0,15,15,2025-10-09
208,DEV-00208,Germany,Finance,Oracle DB,Oracle 21c,On-Prem,SaaS,Standard,21.4,3,1,180,0,0,15,500,2026-03-24
209,DEV-00209,Germany,Finance,SQL Server,SQL 2022,Cloud,SaaS,Enterprise,16.0.10,1,3,0,0,0,15,300,2025-12-20
210,DEV-00210,US,HR,Zoom,Zoom Meetings,Cloud,Perpetual,Pro,5.17,2,2,0,0,0,15,12,2026-08-20
211,DEV-00211,Germany,Sales,Microsoft 365,Excel,Cloud,Perpetual,E5,16.1,1,0,0,0,1,30,15,2025-10-29
212,DEV-00212,Singapore,Finance,Zoom,Zoom Meetings,Cloud,Subscription,Basic,5.17,1,1,15,0,1,15,12,2026-08-20
213,DEV-00213,UK,Sales,Zoom,Zoom Meetings,On-Prem,Subscription,Pro,5.17,5,5,180,0,1,15,12,2026-02-26
214,DEV-00214,Singapore,Finance,Salesforce,CRM Cloud,Cloud,SaaS,Professional,Spring'25,1,0,0,0,0,90,120,2026-04-29
215,DEV-00215,Singapore,HR,Zoom,Zoom Meetings,Cloud,SaaS,Pro,5.16,5,2,30,0,0,15,12,2026-03-07
216,DEV-00216,Germany,IT,Oracle DB,Oracle 19c,Cloud,SaaS,Standard,19.14,5,3,60,0,0,15,500,2026-06-05
217,DEV-00217,Germany,Support,SQL Server,SQL 2019,On-Prem,Perpetual,Standard,15.0.43,3,4,15,0,0,15,300,2025-12-22
218,DEV-00218,Germany,Support,Zoom,Zoom Meetings,On-Prem,Subscription,Business,5.17,5,0,0,0,0,15,12,2026-05-10
219,DEV-00219,Singapore,Marketing,SQL Server,SQL 2019,On-Prem,Subscription,Standard,15.0.45,3,0,30,0,0,30,300,2025-11-26
220,DEV-00220,US,Marketing,Salesforce,CRM Cloud,Cloud,SaaS,Professional,Summer'25,2,2,30,0,0,15,120,2026-02-17
221,DEV-00221,Singapore,HR,Oracle DB,Oracle 21c,Cloud,Perpetual,Enterprise,21.3,2,1,0,0,0,120,500,2026-02-15
222,DEV-00222,US,HR,Adobe CC,Photoshop,Cloud,SaaS,All Apps,25.0,2,1,7,0,0,15,25,2026-04-07
223,DEV-00223,Germany,Finance,Salesforce,CRM Cloud,Cloud,Perpetual,Enterprise,Spring'25,4,2,60,0,0,30,120,2025-11-13
224,DEV-00224,Germany,Operations,Microsoft 365,Teams,On-Prem,Subscription,Standard,1.7,3,2,15,0,0,15,15,2026-07-19
225,DEV-00225,US,Support,Oracle DB,Oracle 19c,On-Prem,SaaS,Enterprise,19.13,1,0,120,0,1,7,500,2025-09-27
226,DEV-00226,Germany,Marketing,Salesforce,CRM Cloud,Cloud,SaaS,Enterprise,Summer'25,3,2,60,0,1,7,120,2026-08-25
227,DEV-00227,US,IT,SQL Server,SQL 2022,On-Prem,Subscription,Standard,16.0.10,1,0,60,0,0,60,300,2026-01-20
228,DEV-00228,Singapore,Support,Microsoft 365,Word,Cloud,SaaS,E5,16.2,2,0,0,0,0,15,15,2025-11-18
229,DEV-00229,India,Operations,Oracle DB,Oracle 21c,On-Prem,Subscription,Standard,21.3,1,0,0,0,0,60,500,2025-12-20
230,DEV-00230,Germany,Operations,Salesforce,CRM Cloud,On-Prem,Subscription,Enterprise,Summer'25,1,0,30,0,0,15,120,2026-07-25
231,DEV-00231,Germany,Operations,SQL Server,SQL 2022,On-Prem,SaaS,Enterprise,16.0.10,2,2,90,0,0,60,300,2026-02-19
232,DEV-00232,India,Engineering,Adobe CC,Premiere Pro,On-Prem,Perpetual,All Apps,24.0,1,0,15,0,0,30,25,2025-11-23
233,DEV-00233,US,Support,Salesforce,CRM Cloud,On-Prem,Subscription,Enterprise,Summer'25,4,4,7,0,0,30,120,2026-07-03
234,DEV-00234,US,Support,Microsoft 365,Word,On-Prem,SaaS,E3,16.0,1,1,0,0,1,30,15,2026-08-14
235,DEV-00235,Singapore,Sales,SQL Server,SQL 2022,On-Prem,Perpetual,Standard,16.0.12,1,0,120,0,0,7,300,2025-12-15
236,DEV-00236,Singapore,Operations,SQL Server,SQL 2019,Cloud,Perpetual,Enterprise,15.0.43,1,1,120,0,0,15,300,2026-08-06
237,DEV-00237,Singapore,IT,Oracle DB,Oracle 19c,On-Prem,SaaS,Standard,19.15,1,1,0,0,0,30,500,2026-02-06
238,DEV-00238,US,Operations,Adobe CC,Premiere Pro,Cloud,Perpetual,Single App,23.0,3,2,30,0,1,7,25,2026-02-08
239,DEV-00239,Singapore,Finance,SQL Server,SQL 2022,Cloud,SaaS,Enterprise,16.0.10,3,0,7,0,0,60,300,2025-11-25
240,DEV-00240,US,IT,Microsoft 365,Word,On-Prem,SaaS,E5,16.1,4,1,0,0,0,60,15,2025-10-15
241,DEV-00241,Singapore,Sales,Adobe CC,Illustrator,On-Prem,Subscription,All Apps,28.0,1,0,90,0,0,60,25,2025-10-23
242,DEV-00242,US,Marketing,Zoom,Zoom Meetings,Cloud,SaaS,Pro,5.17,3,3,0,1,1,15,12,2026-01-07
243,DEV-00243,UK,Engineering,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Summer'25,5,1,90,0,0,15,120,2026-04-24
244,DEV-00244,India,Marketing,Zoom,Zoom Meetings,On-Prem,Subscription,Basic,5.17,3,1,60,0,0,30,12,2025-10-27
245,DEV-00245,US,Engineering,Microsoft 365,Word,On-Prem,Perpetual,E5,16.2,3,0,60,0,0,15,15,2026-06-12
246,DEV-00246,US,Sales,Microsoft 365,Word,Cloud,Perpetual,Standard,16.0,3,2,7,0,0,90,15,2026-04-16
247,DEV-00247,UK,Operations,SQL Server,SQL 2022,On-Prem,SaaS,Standard,16.0.10,5,0,30,0,0,30,300,2026-05-23
248,DEV-00248,UK,Sales,Microsoft 365,PowerPoint,On-Prem,Subscription,E3,16.1,3,0,120,0,0,30,15,2026-03-01
249,DEV-00249,Singapore,IT,Adobe CC,Illustrator,On-Prem,SaaS,Single App,28.0,4,2,15,0,0,7,25,2025-12-25
250,DEV-00250,India,Sales,SQL Server,SQL 2019,On-Prem,Subscription,Standard,15.0.43,1,2,90,0,1,30,300,2026-04-20
251,DEV-00251,UK,Finance,Zoom,Zoom Meetings,On-Prem,SaaS,Basic,5.16,4,0,120,0,0,7,12,2026-03-15
252,DEV-00252,India,IT,SQL Server,SQL 2019,On-Prem,Perpetual,Enterprise,15.0.45,4,7,30,0,0,15,300,2026-03-27
253,DEV-00253,US,HR,Oracle DB,Oracle 21c,Cloud,SaaS,Standard,21.3,3,3,60,1,2,7,500,2026-02-17
254,DEV-00254,Germany,HR,SQL Server,SQL 2019,On-Prem,Perpetual,Standard,15.0.45,3,3,180,0,1,90,300,2026-07-13
255,DEV-00255,Singapore,Operations,SQL Server,SQL 2022,On-Prem,SaaS,Enterprise,16.0.10,1,1,90,1,0,30,300,2026-05-26
256,DEV-00256,Singapore,Operations,Zoom,Zoom Meetings,On-Prem,SaaS,Basic,5.16,3,0,7,0,0,15,12,2026-01-17
257,DEV-00257,Singapore,Sales,Oracle DB,Oracle 19c,On-Prem,SaaS,Enterprise,19.15,3,0,90,0,0,15,500,2026-03-26
258,DEV-00258,Singapore,HR,Zoom,Zoom Meetings,Cloud,Perpetual,Pro,5.16,4,5,7,0,0,90,12,2026-01-17
259,DEV-00259,India,Support,Microsoft 365,PowerPoint,On-Prem,SaaS,E3,16.2,2,1,7,1,0,60,15,2025-12-11
260,DEV-00260,Singapore,HR,Microsoft 365,PowerPoint,On-Prem,Subscription,E5,16.2,1,1,15,0,0,30,15,2025-12-16
261,DEV-00261,Germany,Support,Salesforce,CRM Cloud,On-Prem,Perpetual,Enterprise,Summer'25,5,3,0,0,0,30,120,2026-02-24
262,DEV-00262,US,HR,Salesforce,CRM Cloud,Cloud,Perpetual,Professional,Summer'25,5,4,15,0,1,30,120,2026-07-13
263,DEV-00263,India,Support,Adobe CC,Illustrator,On-Prem,SaaS,All Apps,28.0,2,0,30,0,0,30,25,2026-08-20
264,DEV-00264,UK,Support,Microsoft 365,PowerPoint,On-Prem,SaaS,Basic,16.1,3,0,0,1,1,15,15,2026-05-09
265,DEV-00265,Germany,HR,SQL Server,SQL 2022,Cloud,Subscription,Enterprise,16.0.10,4,4,0,0,1,30,300,2026-01-20
266,DEV-00266,US,Support,Microsoft 365,Word,Cloud,SaaS,E3,16.1,1,2,0,0,0,15,15,2025-12-18
267,DEV-00267,India,Finance,Oracle DB,Oracle 21c,On-Prem,Subscription,Standard,21.4,2,4,120,0,0,7,500,2026-01-02
268,DEV-00268,Germany,Engineering,Salesforce,CRM Cloud,Cloud,SaaS,Professional,Summer'25,4,3,0,0,0,30,120,2026-03-30
269,DEV-00269,India,Sales,Microsoft 365,PowerPoint,Cloud,SaaS,Basic,16.0,2,1,0,0,0,30,15,2026-05-27
270,DEV-00270,India,Engineering,SQL Server,SQL 2022,Cloud,Perpetual,Enterprise,16.0.10,5,2,30,0,0,15,300,2026-04-04
271,DEV-00271,US,Support,Microsoft 365,PowerPoint,Cloud,Subscription,E3,16.0,3,1,30,0,0,7,15,2025-11-15
272,DEV-00272,India,Operations,Zoom,Zoom Meetings,On-Prem,Perpetual,Basic,5.17,5,4,90,0,1,15,12,2026-05-28
273,DEV-00273,Singapore,Marketing,SQL Server,SQL 2022,On-Prem,Subscription,Standard,16.0.10,1,1,30,0,0,7,300,2025-12-21
274,DEV-00274,US,Marketing,Adobe CC,Photoshop,Cloud,SaaS,All Apps,24.0,2,1,0,0,0,30,25,2025-10-31
275,DEV-00275,India,Sales,Zoom,Zoom Meetings,Cloud,Subscription,Business,5.17,1,1,0,0,0,15,12,2025-12-12
276,DEV-00276,US,Finance,Microsoft 365,Word,Cloud,Perpetual,E3,16.1,3,3,60,0,0,7,15,2026-05-27
277,DEV-00277,India,HR,Oracle DB,Oracle 21c,On-Prem,Perpetual,Enterprise,21.3,4,2,90,0,0,30,500,2025-10-22
278,DEV-00278,Germany,Engineering,Oracle DB,Oracle 19c,Cloud,Subscription,Enterprise,19.14,4,0,0,0,0,15,500,2026-01-21
279,DEV-00279,US,Engineering,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Summer'25,2,1,60,0,1,15,120,2026-06-18
280,DEV-00280,UK,IT,Zoom,Zoom Meetings,On-Prem,Subscription,Business,5.17,2,2,30,0,0,15,12,2025-10-11
281,DEV-00281,US,Marketing,Adobe CC,Photoshop,On-Prem,SaaS,All Apps,24.0,3,2,120,0,0,7,25,2026-05-22
282,DEV-00282,Singapore,Sales,Salesforce,CRM Cloud,On-Prem,SaaS,Enterprise,Spring'25,5,3,0,0,0,7,120,2026-03-25
283,DEV-00283,UK,HR,Oracle DB,Oracle 19c,Cloud,SaaS,Enterprise,19.13,2,0,30,0,0,90,500,2026-08-24
284,DEV-00284,US,Marketing,Oracle DB,Oracle 21c,On-Prem,Perpetual,Standard,21.4,2,2,90,0,0,15,500,2026-01-19
285,DEV-00285,UK,Engineering,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Spring'25,3,2,7,0,0,15,120,2026-08-12
286,DEV-00286,Germany,Finance,Microsoft 365,PowerPoint,Cloud,Subscription,Basic,16.1,1,1,30,0,0,30,15,2026-02-15
287,DEV-00287,UK,Engineering,Adobe CC,Photoshop,On-Prem,SaaS,All Apps,25.0,2,2,15,0,0,90,25,2026-02-25
288,DEV-00288,UK,Sales,SQL Server,SQL 2022,On-Prem,Perpetual,Standard,16.0.12,2,2,60,0,0,90,300,2026-03-29
289,DEV-00289,Singapore,Engineering,Adobe CC,Premiere Pro,On-Prem,Subscription,Single App,24.0,2,2,15,0,1,15,25,2025-12-29
290,DEV-00290,UK,Finance,Adobe CC,Illustrator,On-Prem,Perpetual,All Apps,28.0,3,2,0,0,0,30,25,2025-11-26
291,DEV-00291,Germany,IT,Salesforce,CRM Cloud,Cloud,SaaS,Professional,Spring'25,5,0,30,0,0,7,120,2025-12-13
292,DEV-00292,US,Marketing,Oracle DB,Oracle 21c,Cloud,SaaS,Enterprise,21.3,1,0,90,0,1,7,500,2025-10-26
293,DEV-00293,India,Support,Oracle DB,Oracle 19c,On-Prem,Perpetual,Standard,19.14,1,1,7,0,0,90,500,2026-04-21
294,DEV-00294,Germany,Support,SQL Server,SQL 2019,On-Prem,Perpetual,Standard,15.0.45,1,0,0,1,0,15,300,2025-09-29
295,DEV-00295,US,Marketing,Salesforce,CRM Cloud,Cloud,SaaS,Professional,Spring'25,5,1,30,1,0,60,120,2025-10-20
296,DEV-00296,UK,Engineering,SQL Server,SQL 2022,Cloud,Perpetual,Standard,16.0.12,4,1,0,0,0,7,300,2026-04-21
297,DEV-00297,India,Marketing,Adobe CC,Premiere Pro,On-Prem,SaaS,Single App,23.0,1,0,120,0,1,30,25,2026-08-20
298,DEV-00298,UK,IT,Zoom,Zoom Meetings,On-Prem,Perpetual,Basic,5.16,1,1,30,0,0,90,12,2026-02-03
299,DEV-00299,Germany,HR,Adobe CC,Premiere Pro,On-Prem,Subscription,All Apps,23.0,5,4,15,0,0,30,25,2026-04-29
300,DEV-00300,India,Finance,Oracle DB,Oracle 19c,On-Prem,Subscription,Standard,19.15,2,2,0,0,0,60,500,2026-03-29
301,DEV-00301,Germany,Engineering,Adobe CC,Photoshop,Cloud,SaaS,All Apps,25.0,2,5,0,0,0,15,25,2025-11-22
302,DEV-00302,Singapore,Support,Adobe CC,Photoshop,On-Prem,Perpetual,Single App,25.0,2,1,7,0,0,15,25,2025-10-22
303,DEV-00303,India,HR,Microsoft 365,PowerPoint,Cloud,Perpetual,E3,16.1,1,2,60,1,0,30,15,2025-12-06
304,DEV-00304,US,Operations,Oracle DB,Oracle 21c,Cloud,Perpetual,Standard,21.4,3,3,15,0,0,90,500,2026-05-18
305,DEV-00305,UK,Sales,Salesforce,CRM Cloud,Cloud,Perpetual,Professional,Summer'25,2,0,60,0,0,7,120,2025-12-17
306,DEV-00306,India,Sales,Zoom,Zoom Meetings,Cloud,SaaS,Business,5.17,3,1,7,0,0,7,12,2026-06-03
307,DEV-00307,India,Sales,SQL Server,SQL 2019,On-Prem,Subscription,Enterprise,15.0.43,5,4,15,0,0,15,300,2026-01-19
308,DEV-00308,UK,Finance,SQL Server,SQL 2019,Cloud,Subscription,Enterprise,15.0.43,5,4,60,1,0,7,300,2026-08-22
309,DEV-00309,US,Support,SQL Server,SQL 2019,On-Prem,Subscription,Enterprise,15.0.43,3,0,60,0,0,30,300,2026-07-05
310,DEV-00310,Germany,Sales,Adobe CC,Photoshop,Cloud,Subscription,All Apps,24.0,4,0,15,0,0,60,25,2026-08-27
311,DEV-00311,India,Finance,SQL Server,SQL 2022,On-Prem,Perpetual,Standard,16.0.10,5,5,90,0,0,15,300,2026-06-14
312,DEV-00312,Singapore,Marketing,Salesforce,CRM Cloud,Cloud,Subscription,Professional,Summer'25,4,4,30,0,0,7,120,2026-04-01
313,DEV-00313,Germany,Finance,Microsoft 365,Excel,On-Prem,Subscription,E3,16.2,3,2,120,0,0,120,15,2025-10-20
314,DEV-00314,US,Support,Adobe CC,Premiere Pro,Cloud,SaaS,All Apps,23.0,2,1,15,0,0,30,25,2026-01-02
315,DEV-00315,UK,Finance,SQL Server,SQL 2019,On-Prem,Subscription,Enterprise,15.0.43,4,7,90,1,0,60,300,2026-05-06
316,DEV-00316,Singapore,Support,Zoom,Zoom Meetings,On-Prem,Perpetual,Basic,5.16,4,4,30,0,0,60,12,2026-06-12
317,DEV-00317,Germany,Sales,Zoom,Zoom Meetings,Cloud,Subscription,Pro,5.17,4,1,0,0,0,15,12,2026-06-16
318,DEV-00318,UK,Operations,Salesforce,CRM Cloud,On-Prem,SaaS,Enterprise,Spring'25,2,2,180,0,1,60,120,2025-12-27
319,DEV-00319,Singapore,Operations,Salesforce,CRM Cloud,Cloud,Perpetual,Enterprise,Spring'25,5,3,120,0,0,30,120,2026-06-21
320,DEV-00320,India,IT,SQL Server,SQL 2019,On-Prem,Perpetual,Standard,15.0.43,3,1,120,0,0,30,300,2026-02-02
321,DEV-00321,US,IT,Salesforce,CRM Cloud,On-Prem,Perpetual,Professional,Spring'25,4,4,7,0,3,90,120,2026-08-24
322,DEV-00322,Singapore,Sales,Adobe CC,Premiere Pro,Cloud,Perpetual,Single App,24.0,4,2,90,0,0,60,25,2025-10-24
323,DEV-00323,India,Engineering,Adobe CC,Premiere Pro,Cloud,SaaS,All Apps,23.0,2,0,0,0,0,15,25,2025-11-04
324,DEV-00324,US,HR,Salesforce,CRM Cloud,Cloud,SaaS,Enterprise,Spring'25,5,1,0,0,0,30,120,2026-02-04
325,DEV-00325,India,Operations,SQL Server,SQL 2019,On-Prem,SaaS,Enterprise,15.0.43,5,2,7,0,0,7,300,2026-07-17
326,DEV-00326,Singapore,Operations,Microsoft 365,PowerPoint,On-Prem,SaaS,Basic,16.2,2,2,7,0,0,60,15,2026-03-24
327,DEV-00327,US,Marketing,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Summer'25,5,4,7,0,0,90,120,2026-08-25
328,DEV-00328,India,Finance,Salesforce,CRM Cloud,Cloud,SaaS,Professional,Summer'25,3,0,30,0,0,7,120,2026-06-30
329,DEV-00329,UK,IT,Zoom,Zoom Meetings,Cloud,Subscription,Basic,5.17,2,0,90,0,0,90,12,2025-12-21
330,DEV-00330,Singapore,IT,Salesforce,CRM Cloud,On-Prem,Perpetual,Professional,Spring'25,1,1,30,0,1,120,120,2025-11-02
331,DEV-00331,US,IT,SQL Server,SQL 2022,On-Prem,SaaS,Standard,16.0.10,2,2,7,0,0,15,300,2026-01-21
332,DEV-00332,UK,Sales,SQL Server,SQL 2022,Cloud,Subscription,Enterprise,16.0.10,4,4,15,1,0,90,300,2026-08-09
333,DEV-00333,India,IT,Salesforce,CRM Cloud,Cloud,Perpetual,Professional,Spring'25,3,2,180,0,0,15,120,2026-05-09
334,DEV-00334,Germany,Sales,Salesforce,CRM Cloud,Cloud,SaaS,Professional,Summer'25,4,4,15,0,0,15,120,2026-08-17
335,DEV-00335,US,Engineering,Salesforce,CRM Cloud,On-Prem,Perpetual,Professional,Summer'25,1,4,0,0,0,15,120,2026-07-04
336,DEV-00336,India,Engineering,Adobe CC,Premiere Pro,Cloud,SaaS,All Apps,23.0,2,2,7,0,0,7,25,2026-01-04
337,DEV-00337,India,HR,Salesforce,CRM Cloud,Cloud,Perpetual,Professional,Spring'25,1,0,0,0,1,15,120,2026-06-03
338,DEV-00338,UK,Operations,Adobe CC,Premiere Pro,On-Prem,SaaS,All Apps,23.0,2,1,60,0,0,90,25,2026-03-02
339,DEV-00339,Singapore,HR,Zoom,Zoom Meetings,Cloud,Subscription,Basic,5.16,3,1,60,0,0,15,12,2026-08-21
340,DEV-00340,Germany,Engineering,Oracle DB,Oracle 19c,Cloud,Subscription,Enterprise,19.14,3,3,90,0,1,30,500,2025-12-25
341,DEV-00341,Singapore,Finance,Oracle DB,Oracle 19c,On-Prem,Subscription,Standard,19.15,1,0,0,0,1,90,500,2026-07-20
342,DEV-00342,Germany,Marketing,Microsoft 365,PowerPoint,Cloud,Perpetual,Standard,16.1,4,4,30,0,0,30,15,2026-02-22
343,DEV-00343,US,Support,Zoom,Zoom Meetings,Cloud,Subscription,Business,5.16,2,2,0,0,0,15,12,2026-06-17
344,DEV-00344,US,Support,Adobe CC,Photoshop,On-Prem,Perpetual,All Apps,25.0,1,1,0,0,0,15,25,2026-02-09
345,DEV-00345,UK,Marketing,Microsoft 365,Excel,Cloud,Subscription,E5,16.1,1,4,0,0,2,120,15,2026-06-20
346,DEV-00346,UK,Engineering,Zoom,Zoom Meetings,Cloud,Perpetual,Pro,5.17,5,0,0,0,0,60,12,2026-04-07
347,DEV-00347,US,Sales,Oracle DB,Oracle 21c,Cloud,Subscription,Standard,21.3,4,0,60,0,0,60,500,2026-02-17
348,DEV-00348,US,HR,Adobe CC,Photoshop,Cloud,Perpetual,Single App,24.0,4,0,0,0,0,30,25,2026-05-30
349,DEV-00349,Germany,Marketing,Zoom,Zoom Meetings,Cloud,SaaS,Basic,5.16,2,0,30,0,0,7,12,2026-06-16
350,DEV-00350,India,HR,Microsoft 365,Excel,Cloud,SaaS,E5,16.2,5,5,90,0,0,7,15,2026-02-19
351,DEV-00351,India,Marketing,SQL Server,SQL 2022,Cloud,SaaS,Standard,16.0.12,5,4,90,0,2,30,300,2025-12-29
352,DEV-00352,Singapore,Engineering,Adobe CC,Premiere Pro,Cloud,Subscription,Single App,23.0,4,0,30,1,0,15,25,2026-06-21
353,DEV-00353,Singapore,Sales,Adobe CC,Premiere Pro,On-Prem,SaaS,All Apps,23.0,5,0,7,0,0,60,25,2025-12-02
354,DEV-00354,Singapore,IT,Salesforce,CRM Cloud,Cloud,Subscription,Professional,Spring'25,2,1,15,0,0,15,120,2026-04-10
355,DEV-00355,UK,Finance,SQL Server,SQL 2019,Cloud,Subscription,Standard,15.0.43,3,3,60,0,0,90,300,2025-09-29
356,DEV-00356,India,Finance,Zoom,Zoom Meetings,Cloud,Perpetual,Basic,5.17,4,1,15,0,0,30,12,2026-07-23
357,DEV-00357,UK,Engineering,Zoom,Zoom Meetings,Cloud,Perpetual,Pro,5.17,2,2,90,0,0,30,12,2026-04-04
358,DEV-00358,Singapore,Support,Oracle DB,Oracle 21c,Cloud,Perpetual,Enterprise,21.3,1,1,30,0,0,90,500,2025-12-18
359,DEV-00359,India,Marketing,Zoom,Zoom Meetings,Cloud,Perpetual,Business,5.16,2,2,90,1,0,90,12,2025-11-12
360,DEV-00360,US,Support,Zoom,Zoom Meetings,On-Prem,SaaS,Pro,5.16,3,4,90,0,0,60,12,2026-04-20
361,DEV-00361,Singapore,Engineering,Salesforce,CRM Cloud,On-Prem,Perpetual,Enterprise,Spring'25,1,1,60,0,0,30,120,2026-07-30
362,DEV-00362,Singapore,Marketing,Zoom,Zoom Meetings,On-Prem,Subscription,Basic,5.16,2,4,60,0,0,90,12,2026-03-26
363,DEV-00363,Germany,Sales,Zoom,Zoom Meetings,On-Prem,Perpetual,Business,5.16,1,1,90,0,0,60,12,2026-02-15
364,DEV-00364,US,Marketing,SQL Server,SQL 2022,On-Prem,Subscription,Standard,16.0.12,5,0,0,0,0,60,300,2026-03-20
365,DEV-00365,India,Engineering,Zoom,Zoom Meetings,Cloud,Subscription,Business,5.17,2,1,0,0,0,60,12,2026-07-24
366,DEV-00366,India,Support,Microsoft 365,PowerPoint,On-Prem,Subscription,Standard,16.2,2,1,15,0,0,15,15,2026-06-18
367,DEV-00367,Singapore,IT,Salesforce,CRM Cloud,On-Prem,Subscription,Professional,Spring'25,3,4,30,0,1,15,120,2026-03-27
368,DEV-00368,US,Engineering,Adobe CC,Premiere Pro,On-Prem,Subscription,Single App,23.0,2,0,30,0,0,60,25,2026-02-01
369,DEV-00369,Singapore,Operations,Adobe CC,Photoshop,On-Prem,SaaS,All Apps,24.0,5,3,0,0,0,30,25,2026-03-07
370,DEV-00370,Germany,Engineering,SQL Server,SQL 2019,Cloud,Subscription,Standard,15.0.43,1,1,180,0,0,30,300,2026-06-30
371,DEV-00371,India,Operations,SQL Server,SQL 2019,Cloud,SaaS,Enterprise,15.0.45,1,2,120,0,0,90,300,2025-11-17
372,DEV-00372,UK,Operations,Zoom,Zoom Meetings,On-Prem,Perpetual,Pro,5.16,3,2,60,0,0,15,12,2026-06-09
373,DEV-00373,Germany,Marketing,SQL Server,SQL 2022,Cloud,Subscription,Enterprise,16.0.12,2,2,60,0,0,30,300,2025-11-17
374,DEV-00374,UK,Marketing,Zoom,Zoom Meetings,Cloud,SaaS,Basic,5.16,4,1,7,0,0,7,12,2025-12-04
375,DEV-00375,Singapore,Operations,SQL Server,SQL 2022,Cloud,Perpetual,Standard,16.0.12,1,0,90,0,2,7,300,2026-02-04
376,DEV-00376,Germany,Finance,SQL Server,SQL 2022,Cloud,Subscription,Enterprise,16.0.12,3,4,60,0,0,7,300,2026-08-03
377,DEV-00377,US,HR,Oracle DB,Oracle 21c,Cloud,Perpetual,Enterprise,21.4,1,1,7,0,0,60,500,2025-12-10
378,DEV-00378,US,Operations,SQL Server,SQL 2022,On-Prem,SaaS,Standard,16.0.12,2,2,60,0,0,15,300,2026-02-10
379,DEV-00379,Singapore,Sales,Oracle DB,Oracle 21c,Cloud,Perpetual,Enterprise,21.4,2,0,180,0,0,30,500,2026-01-25
380,DEV-00380,UK,Finance,Adobe CC,Photoshop,Cloud,SaaS,Single App,24.0,4,0,0,0,0,30,25,2026-06-22
381,DEV-00381,India,Finance,Oracle DB,Oracle 19c,On-Prem,Perpetual,Enterprise,19.14,2,1,0,0,0,30,500,2025-11-30
382,DEV-00382,US,HR,Microsoft 365,Word,Cloud,Subscription,E5,16.1,5,4,30,0,0,120,15,2026-06-30
383,DEV-00383,US,Support,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Summer'25,1,1,0,0,0,90,120,2025-12-15
384,DEV-00384,UK,IT,Microsoft 365,Excel,Cloud,Subscription,E5,16.2,1,1,15,0,0,15,15,2026-05-29
385,DEV-00385,UK,IT,SQL Server,SQL 2022,On-Prem,SaaS,Enterprise,16.0.10,4,3,7,0,1,90,300,2025-12-19
386,DEV-00386,Germany,Sales,Adobe CC,Illustrator,On-Prem,Subscription,Single App,28.0,3,2,0,0,0,7,25,2025-11-01
387,DEV-00387,US,HR,Oracle DB,Oracle 19c,Cloud,Perpetual,Enterprise,19.14,5,2,30,1,0,90,500,2025-10-22
388,DEV-00388,Singapore,IT,Adobe CC,Photoshop,Cloud,Subscription,Single App,25.0,1,0,15,1,1,90,25,2026-01-16
